data_checker,data_collector,state,statute_id,                 statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Guiselle M. Delgadillo,california,ca_603,cal. pen. code § 640(a)(1),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2006,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_603,cal. pen. code § 640(a)(1),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2010,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_603,cal. pen. code § 640(a)(1),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2011,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_603,cal. pen. code § 640(a)(1),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2012,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_603,cal. pen. code § 640(a)(1),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2015,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_603,cal. pen. code § 640(a)(1),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2016,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_603,cal. pen. code § 640(a)(1),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2017,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1988,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1989,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2000,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2006,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2010,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2011,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2012,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2015,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2016,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_604,cal. pen. code § 640(a)(1),$0.00 - $400.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2017,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1988,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1989,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2000,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2006,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2010,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2011,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2012,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2015,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2016,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_605,cal. pen. code § 640(g),$0 - $250 first or second violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2017,,125.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1988,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1989,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2000,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2006,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2010,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2011,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2012,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2015,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2016,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_606,cal. pen. code § 640(g),$0 - $400 third or subsequent violation,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2017,,200.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_607,cal. pen. code § 640.5(a)(1),$0 - $1000 plus a minimum of 48 hours of community service for atotal time not to exceed 200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_607,cal. pen. code § 640.5(a)(1),$0 - $1000 plus a minimum of 48 hours of community service for atotal time not to exceed 200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_607,cal. pen. code § 640.5(a)(1),$0 - $1000 plus a minimum of 48 hours of community service for atotal time not to exceed 200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_607,cal. pen. code § 640.5(a)(1),$0 - $1000 plus a minimum of 48 hours of community service for atotal time not to exceed 200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_607,cal. pen. code § 640.5(a)(1),$0 - $1000 plus a minimum of 48 hours of community service for atotal time not to exceed 200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_607,cal. pen. code § 640.5(a)(1),$0 - $1000 plus a minimum of 48 hours of community service for atotal time not to exceed 200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_608,cal. pen. code § 640.5(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_608,cal. pen. code § 640.5(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_608,cal. pen. code § 640.5(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_608,cal. pen. code § 640.5(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_608,cal. pen. code § 640.5(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_608,cal. pen. code § 640.5(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_609,cal. pen. code § 640.5(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_609,cal. pen. code § 640.5(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_609,cal. pen. code § 640.5(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_609,cal. pen. code § 640.5(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_609,cal. pen. code § 640.5(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,3000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_609,cal. pen. code § 640.5(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,3000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_610,cal. pen. code § 640.6(a)(1),$0 - $1000 plus a minimum of 48 hours of community service not to exceed200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_610,cal. pen. code § 640.6(a)(1),$0 - $1000 plus a minimum of 48 hours of community service not to exceed200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_610,cal. pen. code § 640.6(a)(1),$0 - $1000 plus a minimum of 48 hours of community service not to exceed200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_610,cal. pen. code § 640.6(a)(1),$0 - $1000 plus a minimum of 48 hours of community service not to exceed200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_610,cal. pen. code § 640.6(a)(1),$0 - $1000 plus a minimum of 48 hours of community service not to exceed200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_610,cal. pen. code § 640.6(a)(1),$0 - $1000 plus a minimum of 48 hours of community service not to exceed200 hours over a period not to exceed 180 days,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_611,cal. pen. code § 640.6(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_611,cal. pen. code § 640.6(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_611,cal. pen. code § 640.6(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_611,cal. pen. code § 640.6(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_611,cal. pen. code § 640.6(b)(1),$0 - $2000 if previously convicted of certain crimes,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_612,cal. pen. code § 640.6(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_612,cal. pen. code § 640.6(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_612,cal. pen. code § 640.6(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_612,cal. pen. code § 640.6(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_612,cal. pen. code § 640.6(c)(1),$0 - $3000 if previously convicted of certain crimes on two or more occasions ,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,3000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_613,cal. pen. code § 640.7,$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_613,cal. pen. code § 640.7,$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1998,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_614,cal. pen. code § 640.7,$0 - $1000 second conviction,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_614,cal. pen. code § 640.7,$0 - $1000 second conviction,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1998,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_615,cal. pen. code § 640.7,$0.00 - $5000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_615,cal. pen. code § 640.7,$0.00 - $5000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1998,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_616,cal. pen. code § 646,$100.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1984,100.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1992,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1995,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1998,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2000,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2002,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2007,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_617,cal. pen. code § 646.9(a),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2024,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1990,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1992,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1995,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1998,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2000,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2002,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2007,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_618,cal. pen. code § 646.9(c)(1),$0.00 - $1000.00,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2024,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1987,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1988,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1993-1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1995,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1996,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1998,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,1999,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2004,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2007,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2011,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2013,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2014,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2014,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2014,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2016,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2016,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2016,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2018,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2019,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2019,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2020,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_619,cal. pen. code § 647(l)(1),$0.00-$10000,of crimes and punishments; miscellaneous crimes; of other and miscellaneous offenses,2022,,10000.0,,,,False,False,True,False,True,range
