data_collector,state,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,unnamed:_12,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Delaware,de_39,"del. code ann. tit. 11, § 4205_1-3",court may impose as it deems appropriate,sentence for felonies,1990.0,,,,,"Section 1. Notwithstanding any other provision of the law to the contrary, the General Assembly hereby approves and authorizes an increase of 15% in the amount of each fee, cost, fine, assessment, penalty or other non-tax revenue which has not been increased since 1985 and which is imposed by any state agency or state court as identified in Appendix I, attached hereto. Appendix I is expressly incorporated herein and made a part of this Act. Section 2. As to any fee, cost, fine, assessment, penalty or other non-tax revenue identified in Appendix I, which is assessed as a percentage of a dollar amount, the rate resulting from this bill shall be rounded up to the next whole percent, rather than the fraction which may result from the increase occasioned by this bill.Section 3. As to any fee, cost, fine, assessment, penalty or other non-tax revenue identified in Appendix I, which is assessed as a dollar amount, the dollar amount shall be rounded up to the next multiple of five (5) cents, rather than the fraction or other amount which may result from the increase occasioned by this bill.", ,False,False,False,False,False,none
,Delaware,de_39,"del. code ann. tit. 11, § 4205_6",court may impose as it deems appropriate,sentence for felonies,1997.0,,,,,"Section 6. Amend Section 4205(d) of Title 11 of the Delaware Code by inserting between the phrases ""when a minimum"" and ""is required by"" as they appear in said section the following: ""mandatory, mandatory minimum or minimum mandatory""", ,False,False,False,False,False,none
,Delaware,de_40,"del. code ann. tit. 11, § 4206(a)",restitution,sentence for misdemeanors,1989.0,,,,restitution,"66 Del. Laws, c. 253, § 1;", ,False,False,False,False,False,none
,Delaware,de_41,"del. code ann. tit. 11, § 4206(a)",$0 - $2300,sentence for misdemeanors,1989.0,0.0,2000.0,,,"66 Del. Laws, c. 253, § 1;", ,False,False,True,False,True,range
,Delaware,de_41,"del. code ann. tit. 11, § 4206(a)",$0 - $2300,sentence for misdemeanors,1989.0,0.0,2300.0,,,"The year was not indicated for the most recent records; This document is current through 84 Del. Laws, c. 240.", ,False,False,True,False,True,range
,Delaware,de_42,"del. code ann. tit. 11, § 4206(b)",restitution,sentence for misdemeanors,1989.0,,,,restitution,"66 Del. Laws, c. 253, § 1;", ,False,False,False,False,False,none
,Delaware,de_43,"decode ann. tit. 11, § 4206(b)",$0 - $1150,sentence for misdemeanors,1989.0,0.0,1500.0,,,"66 Del. Laws, c. 253, § 1;", ,False,False,True,False,True,range
,Delaware,de_43,"decode ann. tit. 11, § 4206(b)",$0 - $1150,sentence for misdemeanors,1991.0,0.0,1150.0,,,, ,False,False,True,False,True,range
,Delaware,de_44,"del. code ann. tit. 11, § 4206(c)",unknown,sentence for misdemeanors,1989.0,,,,restitution,"66 Del. Laws, c. 253, § 1;", ,False,False,False,False,False,none
,Delaware,de_45,"del. code ann. tit. 11, § 4206(c)",$0 - $575,sentence for misdemeanors,1989.0,0.0,500.0,,,"66 Del. Laws, c. 253, § 1;", ,False,False,True,False,True,range
,Delaware,de_45,"del. code ann. tit. 11, § 4206(c)",$0 - $575,sentence for misdemeanors,1989.0,0.0,575.0,,,"The year was not indicated for the most recent records; This document is current through 84 Del. Laws, c. 240.", ,False,False,True,False,True,range
,Delaware,de_46,"del. code ann. tit. 11, § 4206(c)",$250 - $5000 first conviction; second conviction; all subsequent convictions,sentence for misdemeanors,1989.0,,,,,"66 Del. Laws, c. 253, § 1;", ,False,False,False,False,False,none
,Delaware,de_46,"del. code ann. tit. 11, § 4206(c)",first convinction,sentence for misdemeanors,2003.0,250.0,1000.0,,,, ,False,True,True,False,True,range
,Delaware,de_46,"del. code ann. tit. 11, § 4206(c)",second conviction,sentence for misdemeanors,2003.0,500.0,2500.0,,,, ,False,True,True,False,True,range
,Delaware,de_46,"del. code ann. tit. 11, § 4206(c)",all subsequent convictions,sentence for misdemeanors,2003.0,1000.0,5000.0,,,, ,False,True,True,False,True,range
,Delaware,de_47,"del. code ann. tit. 11, § 4206(i)",$30 - $0 amount for which the check was written plus a servicefee of 30 to 50 dollars,sentence for misdemeanors,1989.0,,,,restitution,"66 Del. Laws, c. 253, § 1; For the purposes of this subsection, restitution shall mean the amount for which the check was written plus a service fee of $ 30.00 for processing a worthless check, or a fee of $ 50.00 if more than one check by same person was processed.", ,False,False,False,False,False,none
,Delaware,de_48,"del. code ann. tit. 11, § 4207",$0 - $1150 maximum amount depends on number of violations,sentences for violations,1989.0,,,,sentences for violations,"67 Del. Laws, c. 130, § 6; 67 Del. Laws, c. 260, § 1.", ,False,False,False,False,False,none
,Delaware,de_48,"del. code ann. tit. 11, § 4207",$0 - $1150 maximum amount depends on number of violations,sentences for violations,1990.0,,,,sentences for violations,, ,False,False,False,False,False,none
,Delaware,de_49,"del. code ann. tit. 11, § 4211",responsible for the incurred expenses,payment of expenses,1953.0,,,,,"66 Del. Laws, c. 253, § 1;", ,False,False,False,False,False,none
,Delaware,de_50,"del. code ann. tit. 10, § 8504",cost of services,fees allowed by court,2007.0,,,,fees allowed by court,, ,True,False,False,False,False,discretionary_text
,Delaware,de_51,"del. code ann. tit. 10, § 8505(a)",10,court security assessment,2007.0,0.0,10.0,,,"All state courts shall assess as part of court costs a supplemental court security assessment not to exceed $10 on each initial civil filing and on each criminal, traffic or delinquency charge for which there is a conviction or finding of delinquency or responsibility, or voluntary assessment paid.",,False,False,True,False,True,range
,Delaware,de_51,"del. code ann. tit. 10, § 8505(a)",10,court security assessment,2007.0,0.0,10.0,,,"All State courts shall assess as part of court costs a supplemental court security assessment not to exceed $ 10.00 on each initial civil filing and on each criminal, traffic or delinquency charge for which there is a conviction or finding of delinquency or responsibility, or voluntary assessment paid.",,False,False,True,False,True,range
,Delaware,de_52,"del. code ann. tit. 11, § 9014",cost of compensation payment,recovery from the criminal,2014.0,,,,cost of compensation,"Whenever any person is convicted of an offense and a payment of compensation is, or has been, made under this chapter for a personal injury or death resulting from the act constituting such offense, the State may institute an action against such person for the recovery of the whole or any specified part of the compensation in any Superior Court within the State, or in any other court, either state or federal, if such court has custody or control of funds of the criminal or which may be awarded to the criminal. Any amounts recovered under this section shall be deposited to the fund which finances the administration of this chapter.",,False,False,False,False,False,none
,Delaware,de_52,"del. code ann. tit. 11, § 9014",cost of compensation payment,recovery from the criminal,2009.0,,,,cost of compensation,"Whenever any person is convicted of an offense and a payment of compensation is, or has been, made under this chapter for a personal injury or death resulting from the act constituting such offense, the State may institute an action against such person for the recovery of the whole or any specified part of the compensation in any Superior Court within the State, or in any other court, either state or federal, if such court has custody or control of funds of the criminal or which may be awarded to the criminal. Any amounts recovered under this section shall be deposited to the fund which finances the administration of this chapter.",,False,False,False,False,False,none
,Delaware,de_52,"del. code ann. tit. 11, § 9014",cost of compensation payment,recovery from the criminal,2014.0,,,,cost of compensation,"Whenever any person is sentenced for an offense and compensation has been paid under this chapter to a victim of such offense, the Agency may assert a claim for reimbursement of the Victims’ Compensation Fund as restitution from the criminal defendant.",,False,False,False,False,False,none
,Delaware,de_52,"del. code ann. tit. 11, § 9014",cost of compensation payment,recovery from the criminal,2021.0,,,,,Does not discuss victim compensation,,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",1852.0,,,,,"In addition to, and at the same time as, any fine, penalty or forfeiture is assessed to any criminal defendant or any child adjudicated delinquent, there shall be levied an additional penalty of $1.00 imposed and collected by the courts for crimes or offenses as defined in § 233 of this title. When a fine, penalty or forfeiture is suspended, in whole or in part, the penalty assessment shall not be suspended.",,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",1995.0,,,1.0,,"In addition to, and at the same time as, any fine, penalty or forfeiture is assessed to any criminal defendant or any child adjudicated delinquent, there shall be levied an additional penalty of one dollar ($ 1.00) imposed and collected by the courts for crimes or offenses as defined in Section 233 of this title. When a fine, penalty or forfeiture is suspended, in whole or in part, the penalty assessment shall not be suspended.",,False,False,False,True,True,fixed
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",1997.0,,,,,Does not discuss restitution; only discusses audiovisual devices,,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2003.0,,,,,Does not discuss fines,,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2003.0,,,,,Does not discuss the $1.00 fine,,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2005.0,,,,,Does not discuss the $1.00 fine,,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2005.0,,,,,Does not discuss the $1.00 fine (this is a different revision),,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2007.0,,,,,Does not discuss the $1.00 fine,,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2007.0,,,1.0,,"In addition to, and at the same time as, any fine, penalty or forfeiture is assessed to any criminal or traffic defendant or any child adjudicated delinquent, there shall be levied an additional penalty of one dollar ($ 1.00) imposed and collected by the courts for crimes or offenses as defined in Section 233 of this Title. When a fine, penalty or forfeiture is suspended, in whole or in part, the penalty assessment shall not be suspended.",,False,False,False,True,True,fixed
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2011.0,,,,,Does not discuss the $1.00 fine,,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2011.0,,,1.0,,"In addition to, and at the same time as, any fine, penalty or forfeiture is assessed to any criminal defendant or any child adjudicated delinquent, there shall be levied an additional penalty of $ 1.00 imposed and collected by the courts for crimes or offenses as defined in Section 233 of this title. When a fine, penalty or forfeiture is suspended, in whole or in part, the penalty assessment shall not be suspended.",,False,False,False,True,True,fixed
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2013.0,,,,,Does not discuss the $1.00 fine. ,,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2015.0,,,15.0,,"In addition to, and at the same time as, any fine or other penalty is assessed to any criminal or traffic defendant or any child adjudicated delinquent, there shall be levied an additional penalty of $ 15 imposed and collected by the courts for each crime and offense as defined in Section 233 of this title or for any civil violation or civil penalty under Title 11 or Title 21 . When a fine or other penalty is suspended in whole or in part, the penalty assessment may not be suspended.
", ,False,False,False,True,True,fixed
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2015.0,,,15.0,,"In addition to, and at the same time as, any fine or other penalty is assessed to any criminal or traffic defendant or any child adjudicated delinquent, there shall be levied an additional penalty of $15 imposed and collected by the courts for each crime and offense as defined in §233 of this title or for any civil violation or civil penalty under this title or Title 21. When a fine or other penalty is suspended in whole or in part, the penalty assessment may not be suspended, except for a violation of §4129 of Title 21.", ,False,False,False,True,True,fixed
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2017.0,,,15.0,,"In addition to, and at the same time as, any fine or other penalty is assessed to any criminal or traffic defendant or any child adjudicated delinquent, there shall be levied an additional penalty of $15 imposed and collected by the courts for each crime and offense as defined in §233 of this title or for any civil violation or civil penalty under this title, subchapters IV and V of chapter 47 of Title 16, or Title 21. When a fine or other penalty is suspended in whole or in part, the penalty assessment may not be suspended, except for a violation of §4129 of Title 21.", ,False,False,False,True,True,fixed
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2021.0,,,,,Does not discuss the relevant fine, ,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2021.0,,,,,Does not discuss the relevant fine, ,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(No dollar amount listed): Except as provided under § 1009(c)(4) of this title, the Court may not order a child or the child’s parent, guardian, or custodian to pay any of the following:
(1) A fine.
(2) A fee.
(3) A cost.
(4) A sum of money to cover the support of the child if placed in a secure or non-secure detention or residential placement facility operated by the Department of Services for Children, Youth, and Their Families.", ,False,False,False,False,False,none
,Delaware,de_53,"del. code ann. tit. 11, § 4101(d)",1,"payment of fines, costs and restitution upon conviction",2021.0,,,,,Does not discuss the relevant fine, ,False,False,False,False,False,none
,Delaware,de_54,del. r. civ. proc. 58,$100.00 - $100.00,fees and costs; bank accounts.,2023.0,,,,fees and costs; bank accounts.,statute not listed in NexisUni database,  ,False,False,False,False,False,none
,Delaware,de_55,del. r. civ. proc. 58,$100.00 - $100.00,fees and costs; bank accounts.,2023.0,,,,fees and costs; bank accounts.,statute not listed in NexisUni database,  ,False,False,False,False,False,none
,Delaware,de_56,del. r. civ. proc. 58,$100.00 - $100.00,fees and costs; bank accounts.,2023.0,,,,fees and costs; bank accounts.,statute not listed in NexisUni database,  ,False,False,False,False,False,none
,Delaware,de_57,del. r. civ. proc. 58,$100.00 - $100.00,fees and costs; bank accounts.,2023.0,,,,fees and costs; bank accounts.,statute not listed in NexisUni database,  ,False,False,False,False,False,none
,Delaware,de_58,del. r. civ. proc. 58,$100.00 - $100.00,fees and costs; bank accounts.,2023.0,,,,fees and costs; bank accounts.,statute not listed in NexisUni database,  ,False,False,False,False,False,none
,Delaware,de_59,del. r. civ. proc. 58,$100.00 - $100.00,fees and costs; bank accounts.,2023.0,,,,fees and costs; bank accounts.,statute not listed in NexisUni database,  ,False,False,False,False,False,none
,Delaware,de_60,del. r. civ. proc. 58,$100.00 - $100.00,fees and costs; bank accounts.,2023.0,,,,fees and costs; bank accounts.,statute not listed in NexisUni database,  ,False,False,False,False,False,none
,,,,,,,,,,,,  ,False,False,False,False,False,none
,,,,,,,,,,,, ,False,False,False,False,False,none
,,,,,,,,,,,, ,False,False,False,False,False,none
,,,,,,,,,,,, ,False,False,False,False,False,none
,,,,,,,,,,,, ,False,False,False,False,False,none
,,,,,,,,,,,, ,False,False,False,False,False,none
,,,,,,,,,,,, ,False,False,False,False,False,none
,,,,,,,,,,,, ,False,False,False,False,False,none
,,,,,,,,,,,, ,False,False,False,False,False,none
