la,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Guiselle M Delgadillo,ms_865,miss. code ann. § 71-1-29,$50 - $100,employer and employee; misdemeanor to violate child labor laws,1924.0,50.0,50.0,,,"Codes, Hemingway’s 1917, § 4522; 1930, § 4651; 1942, § 6991; Laws, 1914, ch. 164; Laws, 1924, ch. 314.",False,True,True,False,True,range
Guiselle M Delgadillo,ms_866,miss. code ann. § 71-1-37,$10 - $50,employer and employee; discounting trade checks prohibited,1917.0,10.0,10.0,,,"No digital record: Codes, Hemingway’s 1917, § 4532; 1930, § 4656; 1942, § 6996; Laws, 1914, ch 138.",False,True,True,False,True,range
Guiselle M Delgadillo,ms_867,miss. code ann. § 71-1-53,$25 - $250 each day&#039;s violation shall constitute a separate offense,employer and employee; penalty for violation of this chapter,1917.0,25.0,25.0,,,"No digital record: Codes, Hemingway’s 1917, § 4531; 1930, § 4655; 1942, § 6995; Laws, 1914, ch. 167.",False,True,True,False,True,range
Guiselle M Delgadillo,ms_868,miss. code ann. § 71-3-69,"$0 - $5000 5,000 dollar max or double the fraud -- whichever is greater",workers&#039; compensation; penalty for misrepresentation,1990.0,,,,,"No digital record: Codes, 1942, § 6998-35; Laws, 1948, ch. 354, § 29; reenacted without change, Laws, 1982, ch. 473, § 35; reenacted without change, ",False,False,False,False,False,none
Guiselle M Delgadillo,ms_868,miss. code ann. § 71-3-69,"$0 - $5000 5,000 dollar max or double the fraud -- whichever is greater",workers&#039; compensation; penalty for misrepresentation,1995.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_869,miss. code ann. § 71-3-83 (1),$0 - $1000,workers&#039; compensation; civil and criminal penalties for failure to secure payment of compensation,1990.0,,,,,"No digital record: Codes, 1942, § 6998-42; Laws, 1948, ch. 354, § 36; reenacted without change, Laws, 1982, ch. 473, § 42; reenacted without change,",False,False,False,False,False,none
Guiselle M Delgadillo,ms_869,miss. code ann. § 71-3-83 (1),$0 - $1000,workers&#039; compensation; civil and criminal penalties for failure to secure payment of compensation,1993.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_870,miss. code ann. § 71-3-83 (2),$0 - $1000,workers&#039; compensation; civil and criminal penalties for failure to secure payment of compensation; avoiding payment,1990.0,,,,,"No digital record: Codes, 1942, § 6998-42; Laws, 1948, ch. 354, § 36; reenacted without change, Laws, 1982, ch. 473, § 42; reenacted without change,",False,False,False,False,False,none
Guiselle M Delgadillo,ms_870,miss. code ann. § 71-3-83 (2),$0 - $1000,workers&#039; compensation; civil and criminal penalties for failure to secure payment of compensation; avoiding payment,1993.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,1992.0,100.0,100.0,,,"fine of not less than One Hundred Dollars ($100.00) nor more than Five Hundred Dollars ($500.00), or by imprisonment for not longer than thirty (30) days, or by both such fine and imprisonment; and each such false statement or representation or failure to disclose a material fact shall constitute a separate offense",False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,1994.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2000.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2004.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2007.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2008.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2010.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2011.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2012.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2013.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2019.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_871,miss. code ann. § 71-5-19 (1),"$100 - $500 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; making false statement,2023.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,1992.0,100.0,100.0,,,"nor more than One Thousand Dollars ($1,000.00), or by imprisonment for not longer than sixty (60) days, or by both such fine and imprisonment",False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,1994.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2000.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2004.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2007.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2008.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2010.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2011.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2012.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2013.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2019.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_872,miss. code ann. § 71-5-19 (2),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; employer fails to prevent overpayment,2023.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,1992.0,100.0,100.0,,,"nor more than One Thousand Dollars ($1,000.00), or by imprisonment for not longer than sixty (60) days, or by both such fine and imprisonment",False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,1994.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2000.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2004.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2007.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2008.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2010.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2011.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2012.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2013.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2019.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_873,miss. code ann. § 71-5-19 (3),"$100 - $1000 repealed effective july 1, 2019",unemployment compensation; penalties; when overpayment of benefits occurs; reciprocity with other states in collection of overpayment; any other violation,2023.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_874,miss. code ann. § 71-5-385,$0 - $500,unemployment regulations; contributions; requesting permission to file reports in special format; regulations; penalty,1998.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_875,miss. code ann. § 71-11-3,$1000 - $10000,employment protection act; definitions; verification of work eligibility status of new hires; employer liability; exemptions; penalties for violation,2008.0,1000.0,1000.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_876,miss. code ann. § 73-1-25 (a),$0 - $1000,professions and vocations; architects; penalty for practicing without certificate; injunctive relief,2011.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_877,miss. code ann. § 73-1-25 (b),$250 - $0,professions and vocations; architects; penalty for practicing without certificate; injunctive relief; violation of court decree,2011.0,250.0,250.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_878,miss. code ann. § 73-3-47,$0 - $500,partner of justice court judge prohibited from acting as attorney before such judge; penalty,1991.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_878,miss. code ann. § 73-3-47,$0 - $500,partner of justice court judge prohibited from acting as attorney before such judge; penalty,1999.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_878,miss. code ann. § 73-3-47,$0 - $500,partner of justice court judge prohibited from acting as attorney before such judge; penalty,2003.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_878,miss. code ann. § 73-3-47,$0 - $500,partner of justice court judge prohibited from acting as attorney before such judge; penalty,2006.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_879,miss. code ann. § 73-3-343,$0 - $500,confidentiality of matters under investigation and proceedings; penalties,1991.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_879,miss. code ann. § 73-3-343,$0 - $500,confidentiality of matters under investigation and proceedings; penalties,1992.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_880,miss. code ann. § 73-4-25 (1),$0 - $5000,auctioneers; grounds for disciplinary proceedings against licensees; penalties,1995.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_880,miss. code ann. § 73-4-25 (1),$0 - $5000,auctioneers; grounds for disciplinary proceedings against licensees; penalties,1996.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_880,miss. code ann. § 73-4-25 (1),$0 - $5000,auctioneers; grounds for disciplinary proceedings against licensees; penalties,2009.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_880,miss. code ann. § 73-4-25 (1),$0 - $5000,auctioneers; grounds for disciplinary proceedings against licensees; penalties,2010.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_880,miss. code ann. § 73-4-25 (1),$0 - $5000,auctioneers; grounds for disciplinary proceedings against licensees; penalties,2013.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_880,miss. code ann. § 73-4-25 (1),$0 - $5000,auctioneers; grounds for disciplinary proceedings against licensees; penalties,2016.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_881,miss. code ann. § 73-4-43 (3),$0 - $1000,auctioneers; requirement of license; penalties for unlicensed conduct;,1995.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_881,miss. code ann. § 73-4-43 (3),$0 - $1000,auctioneers; requirement of license; penalties for unlicensed conduct;,2010.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_881,miss. code ann. § 73-4-43 (3),$0 - $1000,auctioneers; requirement of license; penalties for unlicensed conduct;,2013.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_881,miss. code ann. § 73-4-43 (3),$0 - $1000,auctioneers; requirement of license; penalties for unlicensed conduct;,2016.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_882,miss. code ann. § 73-4-45,$0 - $1000,auctioneers; penalties for violations of chapter,1995.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_882,miss. code ann. § 73-4-45,$0 - $1000,auctioneers; penalties for violations of chapter,2010.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_882,miss. code ann. § 73-4-45,$0 - $1000,auctioneers; penalties for violations of chapter,2013.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_882,miss. code ann. § 73-4-45,$0 - $1000,auctioneers; penalties for violations of chapter,2016.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,1991.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,1993.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,1995.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,1997.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,2005.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,2010.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,2001.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,2013.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_883,miss. code ann. § 73-7-37 (1),"$100 - $500 repealed effective july 1, 2017",cosmetologists; penalty for violations of chapter; proceedings for orders enjoining violations or enforcing compliance with chapter; violations of court orders,2021.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_884,miss. code ann. § 73-9-57,$2000 - $5000,dentists; penalties for practicing illegally,1991.0,500.0,500.0,,,or be imprisoned in the county jail not less than two (2) months nor more than six (6) months.,False,True,True,False,True,range
Guiselle M Delgadillo,ms_884,miss. code ann. § 73-9-57,$2000 - $5000,dentists; penalties for practicing illegally,1997.0,500.0,500.0,,,or be imprisoned in the county jail not less than two (2) months nor more than six (6) months.,False,True,True,False,True,range
Guiselle M Delgadillo,ms_884,miss. code ann. § 73-9-57,$2000 - $5000,dentists; penalties for practicing illegally,2002.0,500.0,500.0,,,or be imprisoned in the county jail not less than two (2) months nor more than six (6) months.,False,True,True,False,True,range
Guiselle M Delgadillo,ms_885,miss. code ann. § 73-10-23,$0 - $1000,dieticians; penalties for violations,2000.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_885,miss. code ann. § 73-10-23,$0 - $1000,dieticians; penalties for violations,2002.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,1991.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,1993.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,1995.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,1999.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,2002.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,2005.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,2012.0,,,5000.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,2017.0,,,5000.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_886,miss. code ann. § 73-11-59,"$5000 repealed effective july 1, 2017",state board of funeral service; penalties,2012.0,,,5000.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_887,miss. code ann. § 73-13-39,$100 - $1000,engineers; unlawful acts and penalties,1991.0,100.0,100.0,,,"or suffer imprisonment for a period not exceeding three (3) months, or both.",False,True,True,False,True,range
Guiselle M Delgadillo,ms_887,miss. code ann. § 73-13-39,$100 - $1000,engineers; unlawful acts and penalties,1999.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_887,miss. code ann. § 73-13-39,$100 - $1000,engineers; unlawful acts and penalties,1999.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_887,miss. code ann. § 73-13-39,$100 - $1000,engineers; unlawful acts and penalties,2004.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_887,miss. code ann. § 73-13-39,$100 - $1000,engineers; unlawful acts and penalties,2012.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_888,miss. code ann. § 73-13-95,$100 - $5000,land surveyors; violations and penalties; first offense,1991.0,100.0,100.0,,,"or suffer imprisonment for a period of not exceeding three (3) months, or both",False,True,True,False,True,range
Guiselle M Delgadillo,ms_888,miss. code ann. § 73-13-95,$100 - $5000,land surveyors; violations and penalties; first offense,1999.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_888,miss. code ann. § 73-13-95,$100 - $5000,land surveyors; violations and penalties; first offense,1999.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_888,miss. code ann. § 73-13-95,$100 - $5000,land surveyors; violations and penalties; first offense,2004.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_888,miss. code ann. § 73-13-95,$100 - $5000,land surveyors; violations and penalties; first offense,2009.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_888,miss. code ann. § 73-13-95,$100 - $5000,land surveyors; violations and penalties; first offense,2012.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_889,miss. code ann. § 73-13-95,$5000 - $10000,land surveyors; violations and penalties; subsequent offense,1991.0,5000.0,5000.0,,," UPON ANY SECOND AND SUBSEQUENT CONVICTION OF VIOLATING THIS SECTION, SUCH PERSON SHALL BE SENTENCED TO PAY A FINE OF NOT LESS THAN FIVE THOUSAND DOLLARS ($ 5,000.00), NOR MORE THAN TEN THOUSAND DOLLARS ($ 10,000.00), OR BY IMPRISONMENT IN THE COUNTY JAIL FOR NOT MORE THAN ONE (1) YEAR, OR BOTH. ",False,True,True,False,True,range
Guiselle M Delgadillo,ms_889,miss. code ann. § 73-13-95,$5000 - $10000,land surveyors; violations and penalties; subsequent offense,1999.0,5000.0,5000.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_889,miss. code ann. § 73-13-95,$5000 - $10000,land surveyors; violations and penalties; subsequent offense,1999.0,5000.0,5000.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_889,miss. code ann. § 73-13-95,$5000 - $10000,land surveyors; violations and penalties; subsequent offense,2004.0,5000.0,5000.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_889,miss. code ann. § 73-13-95,$5000 - $10000,land surveyors; violations and penalties; subsequent offense,2009.0,5000.0,5000.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_889,miss. code ann. § 73-13-95,$5000 - $10000,land surveyors; violations and penalties; subsequent offense,2012.0,5000.0,5000.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_890,miss. code ann. § 73-14-43,$100 - $500,hearing aid dealers; penalties,1991.0,100.0,100.0,,,or by imprisonment for not more than ninety (90) days in the county jail,False,True,True,False,True,range
Guiselle M Delgadillo,ms_890,miss. code ann. § 73-14-43,$100 - $500,hearing aid dealers; penalties,1992.0,100.0,100.0,,,or by imprisonment for not more than ninety (90) days in the county jail,False,True,True,False,True,range
Guiselle M Delgadillo,ms_890,miss. code ann. § 73-14-43,$100 - $500,hearing aid dealers; penalties,1995.0,100.0,100.0,,,or by imprisonment for not more than ninety (90) days in the county jail,False,True,True,False,True,range
Guiselle M Delgadillo,ms_890,miss. code ann. § 73-14-43,$100 - $500,hearing aid dealers; penalties,2000.0,100.0,100.0,,,or by imprisonment for not more than ninety (90) days in the county jail,False,True,True,False,True,range
Guiselle M Delgadillo,ms_890,miss. code ann. § 73-14-43,$100 - $500,hearing aid dealers; penalties,2005.0,100.0,100.0,,,or by imprisonment for not more than ninety (90) days in the county jail,False,True,True,False,True,range
Guiselle M Delgadillo,ms_891,miss. code ann. § 73-15-33,$100 - $1000,regulation of the practice of nursing; violations and penalties,1991.0,100.0,100.0,,,or by imprisonment in the county jail for not less than twelve (12) months,False,True,True,False,True,range
Guiselle M Delgadillo,ms_891,miss. code ann. § 73-15-33,$100 - $1000,regulation of the practice of nursing; violations and penalties,2000.0,100.0,100.0,,,or by imprisonment in the county jail for not less than twelve (12) months,False,True,True,False,True,range
Guiselle M Delgadillo,ms_891,miss. code ann. § 73-15-33,$100 - $1000,regulation of the practice of nursing; violations and penalties,2009.0,100.0,100.0,,,or by imprisonment in the county jail for not less than twelve (12) months,False,True,True,False,True,range
Guiselle M Delgadillo,ms_891,miss. code ann. § 73-15-33,$100 - $1000,regulation of the practice of nursing; violations and penalties,2012.0,100.0,100.0,,,or by imprisonment in the county jail for not less than twelve (12) months,False,True,True,False,True,range
